MSFT,IBM,SBUX,AAPL,GSPC,Date
-0.5300029521652164,0.8813987408619612,-0.15403087597660534,-0.11072232366520281,-0.5424572964582598,2011-11-11
-0.5439645595628538,0.8806739277718433,-0.17521293174413338,-0.13119471608563404,-0.5758370281712525,2011-11-14
-0.5270844807431931,0.9144990024958498,-0.1582010468924416,-0.09464227533311366,-0.5591608336841272,2011-11-15
-0.5899159380386727,0.8630362294308478,-0.18888316413908549,-0.11014933641573478,-0.6169603606658811,2011-11-16
-0.6396182339407773,0.841533084281578,-0.21895777850562637,-0.1382607889565493,-0.6744280357938838,2011-11-17
-0.6621252169006303,0.8296944793965453,-0.21926146550964892,-0.1476948549839049,-0.6757554349123167,2011-11-18
-0.6902585759999119,0.7388494012015466,-0.22959010988389028,-0.17034446614930443,-0.7384499924478005,2011-11-21
-0.7099519484894393,0.7347420913433013,-0.21136315483596388,-0.14169827940006294,-0.7521115193176382,2011-11-22
-0.7399610831023219,0.6535615534125396,-0.24265283939873938,-0.17805980139001298,-0.8247065321595389,2011-11-23
-0.755903432565411,0.6320584082632699,-0.25510793716142793,-0.1911224498447704,-0.8333349541439834,2011-11-25
-0.7024496912362569,0.7564870995425429,-0.22442588435081298,-0.14318786725331795,-0.7396389770750821,2011-11-28
-0.7052630905062769,0.7258026852973751,-0.21348967266043975,-0.15434083728863865,-0.7323382916030348,2011-11-29
-0.635867210914339,0.8963783541147075,-0.17490911586805297,-0.11996547092998827,-0.5891670433468271,2011-11-30
-0.6640005700136206,0.9314115398578527,-0.17156752784734222,-0.09807979464684688,-0.5957490050054476,2011-12-01
-0.6696274741538129,0.9364854723348227,-0.16184645078923277,-0.09131928418074678,-0.5965784604117955,2011-12-02
-0.6246137194344127,0.9649951261814438,-0.15303669248730647,-0.07867675516239085,-0.5611799512712091,2011-12-05
-0.6283649536611564,1.0157330861563278,-0.16731455663441938,-0.08654498708638572,-0.5573358310130975,2011-12-06
-0.6339916466010433,1.0425516789436642,-0.16275776954541615,-0.09364916864724415,-0.5503112914388526,2011-12-07
-0.6527472897339996,0.982874312922854,-0.1937437026681402,-0.08765259306340199,-0.6240402632710624,2011-12-08
-0.6246137194344127,1.0548735817577184,-0.1603275647169175,-0.07634687069589348,-0.5664068336786903,2011-12-09
-0.6424316332107974,0.997370601485897,-0.159112365648625,-0.08314560533281505,-0.6181773655853571,2011-12-12
-0.6189871320946783,0.9724849328078173,-0.1709598960951816,-0.09471866593431746,-0.6478790716640959,2011-12-13
-0.6349293759576149,0.9137742161664144,-0.1867566463146096,-0.12764258199987535,-0.6863476086873825,2011-12-14
-0.6377427752276346,0.883814588250682,-0.1773393206965514,-0.13241699457511494,-0.675478948855026,2011-12-15
-0.5964803603351311,0.7893458995366986,-0.17490911586805297,-0.12447248753079479,-0.6646656548191301,2011-12-16
-0.6405560688975018,0.7729163122148418,-0.17065620909115883,-0.11992724675916659,-0.7042404679344957,2011-12-19
-0.5936669610651114,0.8780162173331513,-0.12691129789363714,-0.06744751000674508,-0.6048196675115521,2011-12-20
-0.6189871320946783,0.7386079128011327,-0.12144319204845053,-0.06553774497664921,-0.5981273144194988,2011-12-21
-0.6142982741115158,0.7523794150347396,-0.12873406427806156,-0.05751684733112507,-0.5696976444282564,2011-12-22
-0.5936669610651114,0.8178555266226378,-0.11506376744708052,-0.03925969573494635,-0.5383643758066118,2011-12-23
-0.592729126108387,0.8226876228103185,-0.10017846485589356,-0.027037343893431067,-0.5380875523553569,2011-12-27
-0.6133604391547918,0.7994934166017641,-0.10503900338494829,-0.041895142606258894,-0.5817552888878944,2011-12-28
-0.5946046904216826,0.852405387676079,-0.08468540164048814,-0.03242279466764247,-0.5447525599431442,2011-12-29
-0.6002315945618749,0.7968357061630721,-0.09805194703141769,-0.03288113827486543,-0.559741823325379,2011-12-30
-0.5242710814731735,0.8553049611647429,-0.11992430597613525,-0.009085754702067527,-0.5059244909334,2012-01-03
-0.46519085840443813,0.8369424497336294,-0.09319147293839189,-0.0006446510094829448,-0.5052607927569455,2012-01-04
-0.43893285241814645,0.8156811408736491,-0.08741948678109593,0.016886732134820157,-0.4948623937384437,2012-01-05
-0.3986081668822145,0.7644598562090618,-0.07648327509072268,0.03357790527654006,-0.5038503477093457,2012-01-06
-0.4333062650784124,0.7415071116402394,-0.08043249486359424,0.03101884900643131,-0.4958582811626136,2012-01-09
-0.4239283379117818,0.7347420913433013,-0.07344550294609234,0.0367862239164421,-0.4643866008153415,2012-01-10
-0.4351818293917081,0.7591448099812349,-0.06433199320411456,0.03415077704512956,-0.46328032472326264,2012-01-11
-0.4089238234054167,0.7163799545617451,-0.049750442052979085,0.029720179915746416,-0.45492838603058483,2012-01-12
-0.385479322289298,0.6827963682381532,-0.05704112097450355,0.023685466771741725,-0.4726554908133284,2012-01-13
-0.38454148733257393,0.7030914023682843,-0.04640878959623964,0.04236270893410235,-0.4599891738142083,2012-01-17
-0.3873548866025936,0.7289437204257705,-0.036383896662049775,0.05920666327823005,-0.4202486034689492,2012-01-18
-0.39767043752564296,0.7156551682323097,-0.03699146397818145,0.054012160136808554,-0.4023834243545424,2012-01-19
-0.2485631274187181,0.9089420932180503,-0.0330422442053101,0.025557007631015916,-0.3999497491440306,2012-01-20
-0.2466875631054225,0.9442167673616102,-0.05764875272666437,0.052713491046123655,-0.3982351379064338,2012-01-23
-0.28326101441461066,0.9913303942790769,-0.04823142710860618,0.025977098197197825,-0.4019685293371483,2012-01-24
-0.2626299125685116,0.9864982713307134,-0.04458602321181525,0.12623860746844442,-0.37041380029518534,2012-01-25
-0.2682564999082456,0.968377622949572,-0.027270386920071995,0.11848501918669459,-0.3915147645221859,2012-01-26
-0.29357667093781287,0.9558142584957855,-0.042155818383316584,0.12860674497598304,-0.39732263657091893,2012-01-27
-0.2579408433850434,1.0051022444015592,-0.02301741570714917,0.15049233464846548,-0.40650402790442075,2012-01-30
-0.2654431006382259,1.0075184932005197,-0.040029364994869636,0.16374590186579324,-0.40816327611108094,2012-01-31
-0.23168304859905745,1.0080014432406659,-0.030308159064702328,0.1626382670185572,-0.3758621403574608,2012-02-01
-0.2260562500590177,0.9816661751430327,-0.047927675668554694,0.1585514853350307,-0.37185192824101543,2012-02-02
-0.19886062031630766,1.0326456235183308,-0.027877954236203893,0.17596834031796726,-0.3183114193002913,2012-02-03
-0.20261164334274642,1.0128339140779037,-0.02360996942855632,0.19235383557399327,-0.31988795620622484,2012-02-06
-0.18854496379310545,1.0256391415816613,-0.01995167832599296,0.2109166650558661,-0.312365472919895,2012-02-07
-0.1594737697370998,1.034128218859616,-0.010501103717042569,0.240899658455955,-0.3043180405767024,2012-02-08
-0.1491581132138976,1.0384943045192812,0.0041319318211530155,0.303882929652586,-0.29881467487745456,2012-02-09
-0.17447828424346487,1.0212731094433618,-0.007452635191621277,0.3048377832974143,-0.3245615291051605,2012-02-10
-0.16697602699028233,1.0261240183909592,0.0056562305198924745,0.33990075167755796,-0.2993122784300513,2012-02-13
-0.1792475039428831,1.0164222004957637,0.0016930281287580809,0.3661022948371787,-0.3028245495999357,2012-02-14
-0.19812669925457668,1.0171498234575624,-0.01781768592216906,0.3210704973510325,-0.3229299665622546,2012-02-15
-0.08107600512253484,1.0358262376963954,-0.016598298512000634,0.3384110483434244,-0.2819723885319955,2012-02-16
-0.08485194978502636,1.0455280555915911,-0.018732226479795607,0.3380673483784465,-0.27315052918495125,2012-02-17
-0.06691671423891725,1.0448004593904756,-0.024524574422211568,0.3866894463807335,-0.27044036791714876,2012-02-21
-0.08296392465370415,1.0564427211467582,-0.02239051758235897,0.3797760681015665,-0.28302330159313777,2012-02-22
-0.07352432699785719,1.1471563776291644,-0.0184274440632822,0.3925712917116715,-0.2669834625437249,2012-02-23
-0.06314098077673148,1.1507944656774738,-0.023305122576014213,0.4155646028420487,-0.26067798694239513,2012-02-24
-0.07541235212917938,1.1452159337680774,-0.025439114979837887,0.42836002854369115,-0.2555618333623111,2012-02-27
-0.026326549918928806,1.1561305993232445,-0.004708884646684236,0.4652180317010265,-0.24286783346496063,2012-02-28
-0.03859813247168245,1.1258118965674455,-0.015378846665803282,0.4920690681921978,-0.26084374140676464,2012-02-29
0.013319654635475167,1.1452159337680774,-0.010806015005613602,0.49982245438240996,-0.23758592542050708,2012-03-01
-0.006503394841650381,1.1762622327249919,-0.005318642787797376,0.502534407335805,-0.24992005593743577,2012-03-02
-0.03293437387817449,1.2211340637338246,-0.0007457466915787698,0.45662426228691305,-0.26457747023144335,2012-03-05
-0.05558930265205383,1.138666979223017,-0.02239051758235897,0.44554759624213763,-0.32257043457579704,2012-03-06
-0.029158534815835472,1.151037265351339,0.012972812725019194,0.4471900519084592,-0.29693396901600005,2012-03-07
-0.01311143000120144,1.2005172056339037,0.03980004454504413,0.49035010644379334,-0.26020772612854043,2012-03-08
-0.014999138332065384,1.2201636410981604,0.08461388502534375,0.5024962409054227,-0.2464908334622422,2012-03-09
-0.010279339504141897,1.2293806357054233,0.06235942042947957,0.5285831692930177,-0.24588249831672432,2012-03-12
0.04918970332708187,1.2968093940257064,0.09985667870465248,0.5900769681172723,-0.17713160573293527,2012-03-13
0.05862940658308135,1.3196090942503387,0.11022179387122918,0.6721195788333815,-0.1817498156009343,2012-03-14
0.06618087350745325,1.3506553932072531,0.12211114330051666,0.656765212342509,-0.15874080000821317,2012-03-15
0.04258198496798907,1.3508978182315612,0.12637912810816423,0.6568033499026713,-0.15439873880354055,2012-03-16
0.004824016745213039,1.343864040398568,0.13674424327474116,0.716120045462836,-0.13896723489964555,2012-03-19
-0.014999138332065384,1.3082092307576807,0.1422316799285861,0.734682643982952,-0.15066534737282605,2012-03-20
-0.02255081645674304,1.3188814712885406,0.1446705836209808,0.7214672431960066,-0.15793869010613126,2012-03-21
-0.014055178566480912,1.3382855084891725,0.1873503028253989,0.7093977880377772,-0.18589810204904295,2012-03-22
-0.01311143000120144,1.3380427355759899,0.19161828763304647,0.6968316496206253,-0.17392350351857178,2012-03-23
0.041638236402709965,1.3935867803549988,0.20869022686363675,0.738578506903908,-0.1202722629849265,2012-03-26
0.03503051804361716,1.3792760771262733,0.21936018888275557,0.767224809134028,-0.13130667728165252,2012-03-27
0.0038798457793228153,1.3819441171884757,0.21234851796620013,0.7792179603017123,-0.15060998434188946,2012-03-28
-0.0027278725797699925,1.405714240048772,0.20320285464582052,0.7495786957368209,-0.15686009691228264,2012-03-29
0.010487458538262748,1.4149308867671604,0.20808053315855254,0.7101998604801979,-0.14250718620223626,2012-03-30
0.013319654635475167,1.4348201219052823,0.2318592320171275,0.783075685662506,-0.11327540630891195,2012-04-02
-0.01971893715998887,1.4355477448670804,0.2391758786582829,0.8239058557313428,-0.12892836786760126,2012-04-03
-0.088627788847365,1.351868214106542,0.24070011292099344,0.8047702410915396,-0.16880734993848776,2012-04-04
-0.05936503611423997,1.3378003105516816,0.27789258877965317,0.8405587758320214,-0.17124102514899958,2012-04-05
